var1	name	position	team	games	season	season_start	age	salary	goals	assists	goals_sixty	assists_sixty	toi	shots	corsifor	corsiagainst	corsi	pdo	cfrel_percent	age_sq	lagged_pdo	lagged_goals	lagged_cfrel_percent	lagged_shots	lagged_assists	lagged_toi
3684	"Sergei.Kostitsyn"	"LR"	"MTL"	57	2.0e+07	2008	21	"0.55"	2	9	.21	.94	574.27	35	490	601	-111	100.83	-4.27	441	104.58	7	-1.08	48	19	760.18
3685	"Sergei.Kostitsyn"	"LR"	"MTL"	52	2.0e+07	2009	22	"0.585"	7	9	.71	.91	593.95	49	467	576	-109	101.92	-1.88	484	100.83	2	-4.27	35	9	574.27
3686	"Sergei.Kostitsyn"	"LR"	"NSH"	89	2.0e+07	2010	23	"0.55"	16	20	.86	1.08	1115.18	61	969	1020	-51	103.5	-.72	529	101.92	7	-1.88	49	9	593.95
3687	"Sergei.Kostitsyn"	"LR"	"NSH"	85	2.0e+07	2011	24	"2.5"	14	17	.74	.9	1130.05	69	894	1072	-178	102.14	-1.96	576	103.5	16	-.72	61	20	1115.18
3688	"Sergei.Kostitsyn"	"LR"	"NSH"	46	2.0e+07	2012	25	"3"	2	8	.2	.79	610.94	27	462	512	-50	99.4	1.3	625	102.14	14	-1.96	69	17	1130.05
6086	"Sergei.Samsonov"	"L"	"CAR/CHI"	61	2.0e+07	2007	28	"NA"	10	13	.81	1.05	740.33	76	661	677	-16	99.81	-3.3	784						
6087	"Sergei.Samsonov"	"L"	"CAR"	98	2.0e+07	2008	29	"2.3"	17	17	.77	.77	1324.53	126	1346	1276	70	99.5	-.7	841	99.81	10	-3.3	76	13	740.33
6088	"Sergei.Samsonov"	"L"	"CAR"	71	2.0e+07	2009	30	"2.5"	11	10	.87	.79	758.22	64	698	703	-5	97.58	.55	900	99.5	17	-.7	126	17	1324.53
6089	"Sergei.Samsonov"	"L"	"CAR/FLA"	77	2.0e+07	2010	31	"2.8"	9	17	.58	1.09	938.72	87	927	926	1	100.69	1.54	961	97.58	11	.55	64	10	758.22
3401	"Sergey.Kalinin"	"F"	"N.J"	69	2.0e+07	2015	24	"0.925"	3	7	.22	.52	807.95	53	569	664	-95	99.2	-.66	576						
1592	"Shane.Doan"	"RL"	"PHX"	80	2.0e+07	2007	30	"4.55"	14	22	.76	1.19	1112.36	142	1083	1026	57	99.82	2.92	900						
1593	"Shane.Doan"	"RL"	"PHX"	81	2.0e+07	2008	31	"4.55"	16	23	.83	1.2	1152.97	125	996	1171	-175	102.03	.72	961	99.82	14	2.92	142	22	1112.36
1594	"Shane.Doan"	"RL"	"PHX"	84	2.0e+07	2009	32	"4.55"	11	24	.57	1.23	1166.16	147	1118	992	126	99.98	1.66	1024	102.03	16	.72	125	23	1152.97
1595	"Shane.Doan"	"RL"	"PHX"	76	2.0e+07	2010	33	"4.55"	7	29	.39	1.61	1078.75	156	1089	996	93	100.43	2.41	1089	99.98	11	1.66	147	24	1166.16
1596	"Shane.Doan"	"RL"	"PHX"	95	2.0e+07	2011	34	"4.55"	20	19	.86	.82	1393.01	170	1316	1302	14	100.87	1.97	1156	100.43	7	2.41	156	29	1078.75
1597	"Shane.Doan"	"RL"	"PHX"	48	2.0e+07	2012	35	"5.858"	9	11	.79	.96	686.47	90	688	647	41	100.76	1.25	1225	100.87	20	1.97	170	19	1393.01
1598	"Shane.Doan"	"RL"	"PHX"	69	2.0e+07	2013	36	"5.55"	13	14	.75	.81	1035.7	113	968	932	36	100.74	1.54	1296	100.76	9	1.25	90	11	686.47
1599	"Shane.Doan"	"RL"	"ARI"	79	2.0e+07	2014	37	"5.05"	9	16	.47	.83	1159.01	127	1113	1131	-18	97.54	1.53	1369	100.74	13	1.54	113	14	1035.7
1600	"Shane.Doan"	"RL"	"ARI"	63	2.0e+07	2015	38	"4.55"	12	12	.87	.87	831.86	81	756	807	-51	102.08	.99	1444	97.54	9	1.53	127	16	1159.01
5637	"Shane.Prince"	"CL"	"NYI/OTT"	52	2.0e+07	2015	22	"0.7"	4	9	.44	.98	551.43	70	530	519	11	102.09	3.04	484						
3038	"Shawn.Horcoff"	"LC"	"EDM"	53	2.0e+07	2007	28	"3.6"	14	16	1.11	1.27	754.95	65	628	669	-41	101.26	3.73	784						
3039	"Shawn.Horcoff"	"LC"	"EDM"	80	2.0e+07	2008	29	"3.6"	8	19	.45	1.07	1064.96	113	979	971	8	101.25	3.71	841	101.26	14	3.73	65	16	754.95
3040	"Shawn.Horcoff"	"LC"	"EDM"	76	2.0e+07	2009	30	"7"	8	15	.48	.89	1008.02	73	848	1035	-187	97.14	.25	900	101.25	8	3.71	113	19	1064.96
3041	"Shawn.Horcoff"	"LC"	"EDM"	47	2.0e+07	2010	31	"6.5"	4	10	.37	.92	649.99	48	581	619	-38	100.98	3.37	961	97.14	8	.25	73	15	1008.02
3042	"Shawn.Horcoff"	"LC"	"EDM"	81	2.0e+07	2011	32	"6.5"	7	9	.39	.5	1082.79	83	920	1034	-114	98.26	-.17	1024	100.98	4	3.37	48	10	649.99
3044	"Shawn.Horcoff"	"LC"	"DAL"	83	2.0e+07	2013	34	"4"	1	17	.07	1.2	849.27	60	773	808	-35	100.57	-2.35	1156	98.26	7	-.17	83	9	1082.79
3045	"Shawn.Horcoff"	"LC"	"DAL"	76	2.0e+07	2014	35	"3"	6	16	.47	1.26	764.39	60	766	688	78	102.03	.73	1225	100.57	1	-2.35	60	17	849.27
3046	"Shawn.Horcoff"	"LC"	"ANA"	50	2.0e+07	2015	36	"1.75"	5	4	.55	.44	545.94	58	498	467	31	98.56	-1.94	1296	102.03	6	.73	60	16	764.39
4380	"Shawn.Matthias"	"LC"	"FLA"	55	2.0e+07	2009	21	"0.785"	6	8	.65	.87	549.93	53	442	582	-140	100.27	-1.03	441						
4381	"Shawn.Matthias"	"LC"	"FLA"	51	2.0e+07	2010	22	"0.765"	6	7	.67	.78	537.95	74	518	521	-3	99.72	.08	484	100.27	6	-1.03	53	8	549.93
4382	"Shawn.Matthias"	"LC"	"FLA"	86	2.0e+07	2011	23	"0.803"	6	13	.36	.78	1004.6	117	859	881	-22	99.39	.34	529	99.72	6	.08	74	7	537.95
4383	"Shawn.Matthias"	"LC"	"FLA"	48	2.0e+07	2012	24	"0.9"	10	5	.96	.48	623.54	77	536	574	-38	98.36	-1.17	576	99.39	6	.34	117	13	1004.6
4384	"Shawn.Matthias"	"LC"	"FLA/VAN"	77	2.0e+07	2013	25	"1.65"	12	11	.88	.81	814.44	96	683	734	-51	99.96	-5.15	625	98.36	10	-1.17	77	5	623.54
4385	"Shawn.Matthias"	"LC"	"VAN"	84	2.0e+07	2014	26	"1.85"	17	6	1.07	.38	950.92	102	809	894	-85	98.7	-3.46	676	99.96	12	-5.15	96	11	814.44
4386	"Shawn.Matthias"	"LC"	"TOR/COL"	62	2.0e+07	2015	27	"2.3"	9	14	.75	1.17	716.19	68	699	712	-13	98.45	-.05	729	98.7	17	-3.46	102	6	950.92
7135	"Shawn.Thornton"	"R"	"BOS"	88	2.0e+07	2008	31	"0.517"	7	5	.49	.35	856.04	140	694	647	47	99.42	1.71	961						
7136	"Shawn.Thornton"	"R"	"BOS"	85	2.0e+07	2009	32	"0.517"	1	9	.08	.72	751.83	127	649	620	29	96.23	-1.27	1024	99.42	7	1.71	140	5	856.04
7137	"Shawn.Thornton"	"R"	"BOS"	97	2.0e+07	2010	33	"0.825"	10	9	.67	.6	899.02	159	815	884	-69	101.43	-3.48	1089	96.23	1	-1.27	127	9	751.83
7138	"Shawn.Thornton"	"R"	"BOS"	86	2.0e+07	2011	34	"0.8"	4	8	.32	.63	757.34	115	620	693	-73	98.55	-8.43	1156	101.43	10	-3.48	159	9	899.02
7139	"Shawn.Thornton"	"R"	"BOS"	67	2.0e+07	2012	35	"1.1"	3	8	.34	.91	525.88	78	459	480	-21	101.77	-4.99	1225	98.55	4	-8.43	115	8	757.34
7140	"Shawn.Thornton"	"R"	"BOS"	76	2.0e+07	2013	36	"1.1"	5	3	.46	.28	653.16	103	515	568	-53	100.16	-7.82	1296	101.77	3	-4.99	78	8	525.88
1606	"Shean.Donovan"	"R"	"OTT"	86	2.0e+07	2007	32	"NA"	6	7	.47	.55	764.3	85	661	654	7	98.56	-1.27	1024						
1412	"Sidney.Crosby"	"C"	"PIT"	73	2.0e+07	2007	20	"0.85"	20	29	1.16	1.68	1035.21	146	972	1011	-39	103.64	5.24	400						
1413	"Sidney.Crosby"	"C"	"PIT"	101	2.0e+07	2008	21	"9"	29	42	1.16	1.68	1497.43	176	1397	1433	-36	101.87	1.68	441	103.64	20	5.24	146	29	1035.21
1414	"Sidney.Crosby"	"C"	"PIT"	93	2.0e+07	2009	22	"9"	38	38	1.65	1.65	1381.99	188	1544	1202	342	100.71	5.25	484	101.87	29	1.68	176	42	1497.43
1415	"Sidney.Crosby"	"C"	"PIT"	41	2.0e+07	2010	23	"9"	20	18	2.04	1.83	589.67	83	641	567	74	104.27	.51	529	100.71	38	5.25	188	38	1381.99
1417	"Sidney.Crosby"	"C"	"PIT"	50	2.0e+07	2012	25	"7.5"	17	29	1.31	2.23	779.93	112	869	708	161	104.36	7.19	625	104.27	20	.51	83	18	589.67
1418	"Sidney.Crosby"	"C"	"PIT"	93	2.0e+07	2013	26	"12"	21	39	.86	1.59	1470.17	176	1531	1293	238	100.29	7.31	676	104.36	17	7.19	112	29	779.93
1419	"Sidney.Crosby"	"C"	"PIT"	82	2.0e+07	2014	27	"12"	18	31	.88	1.52	1221.6	149	1274	997	277	100.81	4.93	729	100.29	21	7.31	176	39	1470.17
1420	"Sidney.Crosby"	"C"	"PIT"	71	2.0e+07	2015	28	"12"	17	31	.95	1.73	1075.52	119	1118	958	160	101.76	2.28	784	100.81	18	4.93	149	31	1221.6
2219	"Simon.Gagne"	"RL"	"PHI"	85	2.0e+07	2008	28	"5.25"	14	19	.79	1.08	1059.04	147	979	1060	-81	100.37	.34	784						
2220	"Simon.Gagne"	"RL"	"PHI"	77	2.0e+07	2009	29	"5.25"	14	8	.84	.48	999.8	138	971	976	-5	99.65	.35	841	100.37	14	.34	147	19	1059.04
2221	"Simon.Gagne"	"RL"	"T.B"	78	2.0e+07	2010	30	"5.25"	11	16	.68	.98	976.4	113	981	956	25	99.6	.15	900	99.65	14	.35	138	8	999.8
7331	"Stephane.Veilleux"	"L"	"MIN"	83	2.0e+07	2007	25	"NA"	10	6	.59	.36	1011.39	123	794	842	-48	97.37	-.73	625						
7332	"Stephane.Veilleux"	"L"	"MIN"	81	2.0e+07	2008	26	"0.863"	11	7	.64	.41	1032.25	117	807	950	-143	97.27	-1.83	676	97.37	10	-.73	123	6	1011.39
7333	"Stephane.Veilleux"	"L"	"T.B"	76	2.0e+07	2009	27	"0.75"	3	5	.24	.4	742.77	81	573	635	-62	96	-.45	729	97.27	11	-1.83	117	7	1032.25
7778	"Stephane.Yelle"	"CL"	"CGY"	81	2.0e+07	2007	33	"NA"	4	9	.31	.7	768.92	56	539	562	-23	99.71	-3.88	1089						
7779	"Stephane.Yelle"	"CL"	"BOS"	87	2.0e+07	2008	34	"0.75"	5	9	.32	.58	923.88	71	653	744	-91	100.33	-4.45	1156	99.71	4	-3.88	56	9	768.92
7780	"Stephane.Yelle"	"CL"	"CAR/COL"	75	2.0e+07	2009	35	"0.55"	3	2	.34	.23	527.67	32	410	499	-89	96.15	-3.3	1225	100.33	5	-4.45	71	9	923.88
2361	"Stephen.Gionta"	"CR"	"N.J"	48	2.0e+07	2012	28	"0.525"	4	8	.46	.93	516.49	41	345	345	0	100.44	-7.43	784						
2362	"Stephen.Gionta"	"CR"	"N.J"	66	2.0e+07	2013	29	"0.6"	3	6	.26	.52	695.3	74	458	459	-1	97.22	-4.48	841	100.44	4	-7.43	41	8	516.49
2363	"Stephen.Gionta"	"CR"	"N.J"	61	2.0e+07	2014	30	"0.85"	5	3	.47	.28	635.66	72	458	501	-43	100.97	-.76	900	97.22	3	-4.48	74	6	695.3
2364	"Stephen.Gionta"	"CR"	"N.J"	73	2.0e+07	2015	31	"0.85"	1	7	.08	.57	742.62	49	476	615	-139	96.85	-3.71	961	100.97	5	-.76	72	3	635.66
7535	"Stephen.Weiss"	"LC"	"FLA"	74	2.0e+07	2007	24	"1.8"	8	18	.5	1.13	957.96	76	918	849	69	102.75	3.67	576						
7536	"Stephen.Weiss"	"LC"	"FLA"	78	2.0e+07	2008	25	"2.5"	8	23	.49	1.42	970.31	86	906	879	27	102.84	5.53	625	102.75	8	3.67	76	18	957.96
7537	"Stephen.Weiss"	"LC"	"FLA"	80	2.0e+07	2009	26	"3"	15	19	.79	.99	1146.01	95	1045	1133	-88	101.38	4.76	676	102.84	8	5.53	86	23	970.31
7538	"Stephen.Weiss"	"LC"	"FLA"	76	2.0e+07	2010	27	"3.2"	13	10	.74	.57	1052.44	97	975	977	-2	98.66	-.71	729	101.38	15	4.76	95	19	1146.01
7539	"Stephen.Weiss"	"LC"	"FLA"	87	2.0e+07	2011	28	"4"	14	24	.66	1.13	1270.38	88	1079	1185	-106	101.22	-2.41	784	98.66	13	-.71	97	10	1052.44
318	"Steve.Begin"	"LC"	"MTL"	56	2.0e+07	2007	29	"1.225"	3	8	.34	.91	527.8	68	485	513	-28	100.32	.43	841						
319	"Steve.Begin"	"LC"	"DAL/MTL"	62	2.0e+07	2008	30	"1.3"	6	5	.65	.55	549.76	78	462	525	-63	98.85	-4.06	900	100.32	3	.43	68	8	527.8
320	"Steve.Begin"	"LC"	"BOS"	89	2.0e+07	2009	31	"0.85"	5	8	.32	.52	925.16	99	727	820	-93	97.12	-6.74	961	98.85	6	-4.06	78	5	549.76
414	"Steve.Bernier"	"R"	"BUF/S.J"	75	2.0e+07	2007	22	"NA"	12	11	.88	.81	817.73	89	707	641	66	98.84	-.13	484						
415	"Steve.Bernier"	"R"	"VAN"	90	2.0e+07	2008	23	"2.5"	13	14	.77	.82	1018.62	99	757	879	-122	102.89	-3.67	529	98.84	12	-.13	89	11	817.73
416	"Steve.Bernier"	"R"	"VAN"	71	2.0e+07	2009	24	"2"	10	9	.82	.74	731.04	72	605	672	-67	102.51	-6.2	576	102.89	13	-3.67	99	14	1018.62
417	"Steve.Bernier"	"R"	"FLA"	68	2.0e+07	2010	25	"2"	2	10	.17	.84	714.82	78	613	674	-61	97.6	-3.75	625	102.51	10	-6.2	72	9	731.04
418	"Steve.Bernier"	"R"	"N.J"	56	2.0e+07	2011	26	"0.525"	3	10	.3	.99	605.96	40	403	473	-70	105.47	-7.4	676	97.6	2	-3.75	78	10	714.82
419	"Steve.Bernier"	"R"	"N.J"	47	2.0e+07	2012	27	"0.775"	5	5	.56	.56	538.76	68	428	367	61	97.11	-2.51	729	105.47	3	-7.4	40	10	605.96
420	"Steve.Bernier"	"R"	"N.J"	78	2.0e+07	2013	28	"0.775"	2	8	.13	.53	899.75	91	692	613	79	95.05	-1.66	784	97.11	5	-2.51	68	5	538.76
421	"Steve.Bernier"	"R"	"N.J"	67	2.0e+07	2014	29	"0.6"	10	12	.78	.94	764.74	74	600	662	-62	102.98	1.12	841	95.05	2	-1.66	91	8	899.75
1639	"Steve.Downie"	"RL"	"T.B"	78	2.0e+07	2009	22	"0.6"	15	19	1	1.26	903.98	69	809	817	-8	104.4	2.96	484						
1640	"Steve.Downie"	"RL"	"T.B"	74	2.0e+07	2010	23	"1.8"	10	28	.69	1.92	874.64	86	875	770	105	102.39	4.55	529	104.4	15	2.96	69	19	903.98
1641	"Steve.Downie"	"RL"	"COL/T.B"	75	2.0e+07	2011	24	"1.9"	12	21	.72	1.26	1001.52	112	986	905	81	98.35	5.07	576	102.39	10	4.55	86	28	874.64
1643	"Steve.Downie"	"RL"	"COL/PHI"	62	2.0e+07	2013	26	"2.75"	0	16	0	1.3	737.64	72	689	700	-11	100.51	-.02	676	98.35	12	5.07	112	21	1001.52
1644	"Steve.Downie"	"RL"	"PIT"	77	2.0e+07	2014	27	"1"	10	13	.73	.95	822.41	89	697	693	4	101.42	-3.51	729	100.51	0	-.02	72	16	737.64
5181	"Steve.Ott"	"C"	"DAL"	91	2.0e+07	2007	25	"NA"	8	8	.46	.46	1035.19	79	766	810	-44	100.11	-3.86	625						
5182	"Steve.Ott"	"C"	"DAL"	64	2.0e+07	2008	26	"1.35"	12	19	.84	1.34	852.7	86	752	663	89	100.56	3.38	676	100.11	8	-3.86	79	8	1035.19
5183	"Steve.Ott"	"C"	"DAL"	73	2.0e+07	2009	27	"1.5"	12	8	.75	.5	955.68	92	827	933	-106	97.89	-2.13	729	100.56	12	3.38	86	19	852.7
5184	"Steve.Ott"	"C"	"DAL"	82	2.0e+07	2010	28	"2.1"	7	9	.41	.53	1020.87	77	837	975	-138	100.96	-2.6	784	97.89	12	-2.13	92	8	955.68
5185	"Steve.Ott"	"C"	"DAL"	74	2.0e+07	2011	29	"3.3"	6	19	.35	1.1	1035.48	82	1033	927	106	99.85	3.26	841	100.96	7	-2.6	77	9	1020.87
5186	"Steve.Ott"	"C"	"BUF"	48	2.0e+07	2012	30	"3.2"	7	11	.68	1.07	618.97	47	442	659	-217	104.58	-6.86	900	99.85	6	3.26	82	19	1035.48
5187	"Steve.Ott"	"C"	"BUF/STL"	88	2.0e+07	2013	31	"3.2"	3	14	.15	.69	1221.37	98	978	1211	-233	96.51	-3.39	961	104.58	7	-6.86	47	11	618.97
5188	"Steve.Ott"	"C"	"STL"	84	2.0e+07	2014	32	"2.6"	3	8	.21	.57	841.44	49	634	689	-55	97.85	-5.53	1024	96.51	3	-3.39	98	14	1221.37
6920	"Steve.Sullivan"	"LR"	"NSH"	41	2.0e+07	2008	34	"3.2"	7	13	.74	1.37	567.42	44	491	541	-50	103.67	-2.06	1156						
6921	"Steve.Sullivan"	"LR"	"NSH"	88	2.0e+07	2009	35	"3.75"	11	28	.55	1.4	1196.88	107	1143	1069	74	100.67	.58	1225	103.67	7	-2.06	44	13	567.42
6922	"Steve.Sullivan"	"LR"	"NSH"	53	2.0e+07	2010	36	"3.75"	7	8	.71	.81	595.63	53	530	544	-14	101.38	-.56	1296	100.67	11	.58	107	28	1196.88
6923	"Steve.Sullivan"	"LR"	"PIT"	85	2.0e+07	2011	37	"1.5"	12	16	.77	1.03	932.7	97	1001	809	192	99.85	.9	1369	101.38	7	-.56	53	8	595.63
5832	"Steven.Reinprecht"	"CL"	"PHX"	81	2.0e+07	2007	31	"2"	10	21	.62	1.31	963.8	64	875	892	-17	100.73	.73	961						
5833	"Steven.Reinprecht"	"CL"	"PHX"	72	2.0e+07	2008	32	"2"	10	22	.71	1.56	843.61	61	694	862	-168	103.92	-1.17	1024	100.73	10	.73	64	21	963.8
5834	"Steven.Reinprecht"	"CL"	"FLA"	82	2.0e+07	2009	33	"1.8"	12	15	.71	.88	1018.69	77	827	1114	-287	103.55	-2.69	1089	103.92	10	-1.17	61	22	843.61
6699	"Steven.Stamkos"	"CR"	"T.B"	79	2.0e+07	2008	18	"0.875"	12	14	.81	.95	886.92	101	732	825	-93	100.31	-.73	324						
6700	"Steven.Stamkos"	"CR"	"T.B"	81	2.0e+07	2009	19	"0.875"	20	26	1.09	1.41	1104.05	138	1009	1097	-88	101.86	.39	361	100.31	12	-.73	101	14	886.92
6701	"Steven.Stamkos"	"CR"	"T.B"	100	2.0e+07	2010	20	"0.875"	28	28	1.16	1.16	1445.99	173	1393	1372	21	102.33	-.19	400	101.86	20	.39	138	26	1104.05
6702	"Steven.Stamkos"	"CR"	"T.B"	82	2.0e+07	2011	21	"8"	41	22	1.8	.97	1363.33	158	1225	1271	-46	103.53	2.88	441	102.33	28	-.19	173	28	1445.99
6703	"Steven.Stamkos"	"CR"	"T.B"	48	2.0e+07	2012	22	"8"	15	16	1.16	1.23	777.98	90	704	707	-3	99.63	4.18	484	103.53	41	2.88	158	22	1363.33
6704	"Steven.Stamkos"	"CR"	"T.B"	41	2.0e+07	2013	23	"8"	16	10	1.56	.97	617.13	60	591	544	47	103.58	2.38	529	99.63	15	4.18	90	16	777.98
6705	"Steven.Stamkos"	"CR"	"T.B"	108	2.0e+07	2014	24	"8"	31	22	1.18	.83	1582.43	186	1483	1341	142	100.7	.6	576	103.58	16	2.38	60	10	617.13
6706	"Steven.Stamkos"	"CR"	"T.B"	73	2.0e+07	2015	25	"5.5"	16	12	.92	.69	1042.12	93	997	935	62	101.78	-.69	625	100.7	31	.6	186	22	1582.43
261	"Stu.Barnes"	"L"	"DAL"	88	2.0e+07	2007	36	"NA"	12	7	.78	.45	926.38	64	641	730	-89	99.91	-6.51	1296						
444	"Stu.Bickel"	"RD"	"NYR"	69	2.0e+07	2011	24	"0.6"	0	8	0	.8	603.34	25	489	519	-30	97.81	-.23	576						
218	"Sven.Baertschi"	"LR"	"VAN"	64	2.0e+07	2015	22	"0.9"	11	6	.9	.49	732.9	69	612	708	-96	99.46	-1	484						
2234	"T.J..Galiardi"	"C"	"COL"	76	2.0e+07	2009	21	"NA"	9	21	.52	1.22	1028.88	92	766	1031	-265	102.59	-2.64	441						
2236	"T.J..Galiardi"	"C"	"COL/S.J"	72	2.0e+07	2011	23	"NA"	8	6	.59	.44	813.95	91	723	727	-4	97.74	-2.02	529	102.59	9	-2.64	92	21	1028.88
2237	"T.J..Galiardi"	"C"	"S.J"	47	2.0e+07	2012	24	"NA"	5	9	.5	.9	597.48	69	600	562	38	100.12	1.5	576	97.74	8	-2.02	91	6	813.95
2238	"T.J..Galiardi"	"C"	"CGY"	62	2.0e+07	2013	25	"NA"	3	12	.22	.89	808.12	88	713	726	-13	95.95	2.46	625	100.12	5	1.5	69	9	597.48
2939	"T.J..Hensick"	"C"	"COL"	61	2.0e+07	2008	22	"NA"	3	12	.28	1.14	632.43	88	537	647	-110	98.98	-1.35	484						
5168	"T.J..Oshie"	"LR"	"STL"	61	2.0e+07	2008	21	"NA"	7	14	.62	1.24	679.65	69	533	530	3	103.76	2.38	441						
5169	"T.J..Oshie"	"LR"	"STL"	76	2.0e+07	2009	22	"NA"	16	14	1.02	.89	945.64	99	890	784	106	100.35	3.35	484	103.76	7	2.38	69	14	679.65
5170	"T.J..Oshie"	"LR"	"STL"	49	2.0e+07	2010	23	"NA"	7	15	.63	1.35	667.75	68	658	555	103	100.91	2.37	529	100.35	16	3.35	99	14	945.64
5171	"T.J..Oshie"	"LR"	"STL"	89	2.0e+07	2011	24	"NA"	13	23	.62	1.11	1248.17	131	1144	1017	127	101.52	.53	576	100.91	7	2.37	68	15	667.75
5172	"T.J..Oshie"	"LR"	"STL"	36	2.0e+07	2012	25	"NA"	5	3	.59	.35	510.42	42	431	444	-13	95.84	-3.51	625	101.52	13	.53	131	23	1248.17
5173	"T.J..Oshie"	"LR"	"STL"	84	2.0e+07	2013	26	"NA"	13	27	.67	1.4	1159.66	99	1101	937	164	101.31	1.49	676	95.84	5	-3.51	42	3	510.42
5174	"T.J..Oshie"	"LR"	"STL"	78	2.0e+07	2014	27	"NA"	15	26	.8	1.38	1130.11	116	1097	1016	81	100.96	-.19	729	101.31	13	1.49	99	27	1159.66
5175	"T.J..Oshie"	"LR"	"WSH"	72	2.0e+07	2015	28	"NA"	11	16	.66	.96	995.31	109	939	943	-4	102.91	-.58	784	100.96	15	-.19	116	26	1130.11
2401	"Tanner.Glass"	"L"	"VAN"	71	2.0e+07	2009	25	"0.5"	4	7	.37	.64	654.04	45	429	570	-141	102.82	-10.79	625						
2402	"Tanner.Glass"	"L"	"VAN"	93	2.0e+07	2010	26	"0.625"	3	6	.25	.5	719.99	46	482	729	-247	98.84	-14.45	676	102.82	4	-10.79	45	7	654.04
2403	"Tanner.Glass"	"L"	"WPG"	78	2.0e+07	2011	27	"0.75"	5	11	.34	.74	894.55	74	660	896	-236	99.32	-10.4	729	98.84	3	-14.45	46	6	719.99
2405	"Tanner.Glass"	"L"	"PIT"	75	2.0e+07	2013	29	"1.1"	3	9	.24	.73	744	56	460	716	-256	98.17	-12.76	841	99.32	5	-10.4	74	11	894.55
2406	"Tanner.Glass"	"L"	"NYR"	85	2.0e+07	2014	30	"1.9"	1	5	.08	.38	793.58	59	586	754	-168	97.01	-7.32	900	98.17	3	-12.76	56	9	744
5343	"Tanner.Pearson"	"LR"	"L.A"	49	2.0e+07	2013	21	"0.728"	4	11	.46	1.25	526.44	73	565	444	121	101.44	1.33	441						
5345	"Tanner.Pearson"	"LR"	"L.A"	70	2.0e+07	2015	23	"1.25"	10	14	.73	1.02	819.77	91	822	614	208	101.59	1.84	529	101.44	4	1.33	73	11	526.44
315	"Taylor.Beck"	"RL"	"NSH"	67	2.0e+07	2014	23	"0.55"	6	8	.51	.67	712.79	73	546	640	-94	100.35	-7.99	529						
2699	"Taylor.Hall"	"L"	"EDM"	65	2.0e+07	2010	18	"0.9"	10	15	.63	.94	959.52	136	899	944	-45	99.5	4.7	324						
2700	"Taylor.Hall"	"L"	"EDM"	61	2.0e+07	2011	19	"0.9"	13	18	.89	1.23	876.71	131	852	778	74	100.55	6.47	361	99.5	10	4.7	136	15	959.52
2701	"Taylor.Hall"	"L"	"EDM"	45	2.0e+07	2012	20	"0.9"	12	21	1.1	1.93	653.03	106	647	636	11	100.74	8.58	400	100.55	13	6.47	131	18	876.71
2702	"Taylor.Hall"	"L"	"EDM"	75	2.0e+07	2013	21	"6"	16	37	.84	1.94	1142.03	150	962	1204	-242	100.73	.41	441	100.74	12	8.58	106	21	653.03
2703	"Taylor.Hall"	"L"	"EDM"	53	2.0e+07	2014	22	"6"	7	19	.5	1.36	838.73	96	787	776	11	101.46	3.59	484	100.73	16	.41	150	37	1142.03
2704	"Taylor.Hall"	"L"	"EDM"	75	2.0e+07	2015	23	"6"	16	28	.83	1.46	1152.22	183	1150	1046	104	100.48	5.1	529	101.46	7	3.59	96	19	838.73
5688	"Taylor.Pyatt"	"L"	"VAN"	79	2.0e+07	2007	26	"1.575"	8	19	.54	1.29	884.8	107	716	794	-78	103.5	-.51	676						
5689	"Taylor.Pyatt"	"L"	"VAN"	72	2.0e+07	2008	27	"1.575"	9	8	.65	.58	831.74	85	615	770	-155	100.96	-5.47	729	103.5	8	-.51	107	19	884.8
5690	"Taylor.Pyatt"	"L"	"PHX"	80	2.0e+07	2009	28	"0.6"	11	9	.69	.57	951.62	112	880	859	21	101.97	-1.18	784	100.96	9	-5.47	85	8	831.74
5691	"Taylor.Pyatt"	"L"	"PHX"	80	2.0e+07	2010	29	"0.8"	16	11	.92	.63	1045.22	107	939	1053	-114	101.68	-3.94	841	101.97	11	-1.18	112	9	951.62
5692	"Taylor.Pyatt"	"L"	"PHX"	89	2.0e+07	2011	30	"1.2"	12	11	.66	.61	1087.44	120	944	1125	-181	100.47	-4.94	900	101.68	16	-3.94	107	11	1045.22
5693	"Taylor.Pyatt"	"L"	"NYR"	60	2.0e+07	2012	31	"1.45"	7	6	.57	.49	740.08	64	639	743	-104	102.17	-5.3	961	100.47	12	-4.94	120	11	1087.44
5694	"Taylor.Pyatt"	"L"	"NYR/PIT"	56	2.0e+07	2013	32	"1.65"	3	1	.31	.1	584.77	43	425	577	-152	93.72	-7.56	1024	102.17	7	-5.3	64	6	740.08
5681	"Teddy.Purcell"	"RL"	"L.A/T.B"	59	2.0e+07	2009	24	"0.6"	3	8	.28	.73	654.52	84	605	575	30	98.34	1.43	576						
5682	"Teddy.Purcell"	"RL"	"T.B"	99	2.0e+07	2010	25	"0.75"	18	22	.99	1.21	1092.44	171	1147	1024	123	101.5	3.33	625	98.34	3	1.43	84	8	654.52
5683	"Teddy.Purcell"	"RL"	"T.B"	81	2.0e+07	2011	26	"2.35"	14	28	.8	1.59	1055.62	103	997	1010	-13	103.15	3.53	676	101.5	18	3.33	171	22	1092.44
